"auc","cbi","pr","prg","tss_maxsss","spec_maxsss","sens_maxsss","kap_maxsss","fmeas_maxsss","opr_maxsss","upr_maxsss","tss_mtp","spec_mtp","sens_mtp","kap_mtp","fmeas_mtp","opr_mtp","upr_mtp","tss_p10","spec_p10","sens_p10","kap_p10","fmeas_p10","opr_p10","upr_p10"
0.982511805580158,0.861468546598943,0.0763725843691773,0.948029774051555,0.888069089011072,0.961239820718389,0.926829268292683,0.055784314718727,0.0581484315225708,0.96998420221169,9.84995239189677e-05,0.807935105107001,0.807935105107001,1,0.0107565076157716,0.0132965785633209,0.993307215148547,0,0.870685978496677,0.968246954106433,0.902439024390244,0.065942581068984,0.0682656826568266,0.964525407478428,0.000130378096479791
0.99430754353662,0.948741502012239,0.337322490579171,0.99982665253604,0.950843927639634,0.965336681262823,0.985507246376812,0.103596550153378,0.107171000788022,0.943333333333333,3.17198502823067e-05,0.947576323605965,0.947576323605965,1,0.0708225483048817,0.0745945945945946,0.961257720381808,0,0.881586520944752,0.98303579630707,0.898550724637681,0.177904454274351,0.181021897810219,0.899350649350649,0.000218000622858922
0.98461075677768,0.607781252563297,0.0713761443401955,0.940473580661082,0.907497938508658,0.907497938508658,1,0.0198034789434909,0.0218000622858922,0.988979848866499,0,0.909353280716221,0.909353280716221,1,0.0202410887039825,0.0222363405336722,0.988756826212657,0,0.83323460612894,0.947520320414654,0.885714285714286,0.0315932479947112,0.0335497835497836,0.982901268615554,0.000124308533780844
0.988455923017358,0.739145592936866,0.138827811671873,0.968735867644896,0.918394720348044,0.978394720348044,0.94,0.134676740344961,0.137628111273792,0.925750394944708,0.000113036925395629,0.848910518747926,0.848910518747926,1,0.0202582401678643,0.0238208670795617,0.98794599807136,0,0.882044759060576,0.982044759060576,0.9,0.15178581511921,0.154639175257732,0.915413533834586,0.00018768064261852
0.998517314766046,0.722407332327942,0.215430555301429,0.865901740033507,0.9954438206818,0.9954438206818,1,0.252324721885439,0.253333333333333,0.854961832061069,0,0.995484500854284,0.995484500854284,1,0.2540282231727,0.25503355704698,0.853846153846154,0,0.891075626581709,0.996338784476446,0.894736842105263,0.26888224158983,0.26984126984127,0.841121495327103,8.16526496284804e-05
