"variable","response","base"
"thetao_max",0.0427865234960479,-1.58181195615072
"thetao_max",0.0427865234960479,-1.2482465910378
"thetao_max",0.0427865234960479,-0.914681225924877
"thetao_max",0.0427865234960479,-0.581115860811955
"thetao_max",0.0427865234960479,-0.247550495699032
"thetao_max",0.0427865234960479,0.0860148694138898
"thetao_max",0.0427865234960479,0.419580234526812
"thetao_max",0.0427865234960479,0.753145599639734
"thetao_max",0.0427865234960479,1.08671096475266
"thetao_max",0.0427865234960479,1.42027632986558
"thetao_max",0.0427865234960479,1.7538416949785
"thetao_max",0.0427865234960479,2.08740706009142
"thetao_max",0.0427865234960479,2.42097242520434
"thetao_max",0.0427865234960479,2.75453779031727
"thetao_max",0.0427865234960479,3.08810315543019
"thetao_max",0.0427865234960479,3.42166852054311
"thetao_max",0.0427865234960479,3.75523388565603
"thetao_max",0.0427865234960479,4.08879925076896
"thetao_max",0.0427865234960479,4.42236461588188
"thetao_max",0.0427865234960479,4.7559299809948
"thetao_max",0.0427865234960479,5.08949534610772
"thetao_max",0.0427865234960479,5.42306071122064
"thetao_max",0.0427865234960479,5.75662607633357
"thetao_max",0.0427865234960479,6.09019144144649
"thetao_max",0.0427865234960479,6.42375680655941
"thetao_max",0.0427865234960479,6.75732217167233
"thetao_max",0.0427865234960479,7.09088753678525
"thetao_max",0.0427865234960479,7.42445290189818
"thetao_max",0.0427865234960479,7.7580182670111
"thetao_max",0.0427865234960479,8.09158363212402
"thetao_max",0.0427865234960479,8.42514899723694
"thetao_max",0.0427865234960479,8.75871436234987
"thetao_max",0.0427865234960479,9.09227972746279
"thetao_max",0.0427865234960479,9.42584509257571
"thetao_max",0.0427865234960479,9.75941045768863
"thetao_max",0.0427865234960479,10.0929758228016
"thetao_max",0.0427865234960479,10.4265411879145
"thetao_max",0.0427865234960479,10.7601065530274
"thetao_max",0.0427865234960479,11.0936719181403
"thetao_max",0.0427865234960479,11.4272372832532
"thetao_max",0.0427865234960479,11.7608026483662
"thetao_max",0.0427865234960479,12.0943680134791
"thetao_max",0.0427865234960479,12.427933378592
"thetao_max",0.0427865234960479,12.7614987437049
"thetao_max",0.0427865234960479,13.0950641088179
"thetao_max",0.0427865234960479,13.4286294739308
"thetao_max",0.0427865234960479,13.7621948390437
"thetao_max",0.0427865234960479,14.0957602041566
"thetao_max",0.0427865234960479,14.4293255692695
"thetao_max",0.0427865234960479,14.7628909343825
"thetao_max",0.0427865234960479,15.0964562994954
"thetao_max",0.0427865234960479,15.4300216646083
"thetao_max",0.0427865234960479,15.7635870297212
"thetao_max",0.0427865234960479,16.0971523948342
"thetao_max",0.0427865234960479,16.4307177599471
"thetao_max",0.0427865234960479,16.76428312506
"thetao_max",0.0427865234960479,17.0978484901729
"thetao_max",0.0427865234960479,17.4314138552858
"thetao_max",0.0427865234960479,17.7649792203988
"thetao_max",0.0427865234960479,18.0985445855117
"thetao_max",0.0427865234960479,18.4321099506246
"thetao_max",0.0427865234960479,18.7656753157375
"thetao_max",0.0427865234960479,19.0992406808505
"thetao_max",0.0427865234960479,19.4328060459634
"thetao_max",0.0427865234960479,19.7663714110763
"thetao_max",0.0427865234960479,20.0999367761892
"thetao_max",0.0427865234960479,20.4335021413021
"thetao_max",0.0427865234960479,20.7670675064151
"thetao_max",0.0427865234960479,21.100632871528
"thetao_max",0.0427865234960479,21.4341982366409
"thetao_max",0.0427865234960479,21.7677636017538
"thetao_max",0.0427865234960479,22.1013289668668
"thetao_max",0.0427865234960479,22.4348943319797
"thetao_max",0.0427865234960479,22.7684596970926
"thetao_max",0.0427865234960479,23.1020250622055
"thetao_max",0.0427865234960479,23.4355904273184
"thetao_max",0.0427865234960479,23.7691557924314
